,smiles_string,prop,value
1160,[*]CCc1ccc([*])cc1Br,p_exp_N2,-13.21467016
1161,[*]CCc1ccc([*])cc1Br,p_exp_O2,-11.61798296
1162,[*]CCc1ccc([*])cc1C,p_exp_CO2,-10.57675413
1163,[*]CCc1ccc([*])cc1C,p_exp_H2,-10.00261362
1164,[*]CCc1ccc([*])cc1C,p_exp_N2,-11.80410035
1165,[*]CCc1ccc([*])cc1C,p_exp_O2,-11.24260397
1166,[*]CCc1ccc([*])cc1C#N,p_exp_CO2,-10.5214335
1167,[*]CCc1ccc([*])cc1C#N,p_exp_H2,-9.749579998
1168,[*]CCc1ccc([*])cc1C#N,p_exp_O2,-11.04383157
1169,[*]CCc1ccc([*])cc1CC,p_exp_CO2,-9.723538196
1170,[*]CCc1ccc([*])cc1CC,p_exp_H2,-9.36552273
1171,[*]CCc1ccc([*])cc1CC,p_exp_N2,-11.04383157
1172,[*]CCc1ccc([*])cc1CC,p_exp_O2,-10.30103
1173,[*]CCc1ccc([*])cc1Cl,p_exp_CO2,-11.04431225
1174,[*]CCc1ccc([*])cc1Cl,p_exp_H2,-10.02733441
1175,[*]CCc1ccc([*])cc1Cl,p_exp_He,-9.931814138
1176,[*]CCc1ccc([*])cc1Cl,p_exp_N2,-12.16304326
1177,[*]CCc1ccc([*])cc1Cl,p_exp_O2,-11.34872199
1178,[*]CN1C(=O)c2cc3c(cc2C1=O)S(=O)(=O)c1cc2c(cc1S3(=O)=O)C(=O)N(c1cc3c(cc1C)-c1cc(C)c([*])cc1S3(=O)=O)C2=O,p_exp_CH4,-10.22914799
1179,[*]CN1C(=O)c2cc3c(cc2C1=O)S(=O)(=O)c1cc2c(cc1S3(=O)=O)C(=O)N(c1cc3c(cc1C)-c1cc(C)c([*])cc1S3(=O)=O)C2=O,p_exp_CO2,-8.619788758
1180,[*]CN1C(=O)c2cc3c(cc2C1=O)S(=O)(=O)c1cc2c(cc1S3(=O)=O)C(=O)N(c1cc3c(cc1C)-c1cc(C)c([*])cc1S3(=O)=O)C2=O,p_exp_N2,-10.15490196
1181,[*]CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(Cc3ccc(-c5cc(C)c(-c6ccc([*])cc6C)cc5C)c(C)c3)C4=O)C(F)(F)F)cc2C1=O.CC(F)(F)F,p_exp_CH4,-10.05551733
1182,[*]CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(Cc3ccc(-c5cc(C)c(-c6ccc([*])cc6C)cc5C)c(C)c3)C4=O)C(F)(F)F)cc2C1=O.CC(F)(F)F,p_exp_CO2,-8.494850022
1183,[*]CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(Cc3ccc(-c5cc(C)c(-c6ccc([*])cc6C)cc5C)c(C)c3)C4=O)C(F)(F)F)cc2C1=O.CC(F)(F)F,p_exp_H2,-8.142667504
1184,[*]CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(Cc3ccc(-c5cc(C)c(-c6ccc([*])cc6C)cc5C)c(C)c3)C4=O)C(F)(F)F)cc2C1=O.CC(F)(F)F,p_exp_He,-8.148741651
1185,[*]CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(Cc3ccc(-c5cc(C)c(-c6ccc([*])cc6C)cc5C)c(C)c3)C4=O)C(F)(F)F)cc2C1=O.CC(F)(F)F,p_exp_N2,-9.853871964
1186,[*]CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(Cc3ccc(-c5cc(C)c(-c6ccc([*])cc6C)cc5C)c(C)c3)C4=O)C(F)(F)F)cc2C1=O.CC(F)(F)F,p_exp_O2,-9.142667504
1187,[*]CN1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3cc5c(cc3C)-c3cc(C)c([*])cc3S5(=O)=O)C4=O)cc2C1=O,p_exp_CH4,-10.63827216
1188,[*]CN1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3cc5c(cc3C)-c3cc(C)c([*])cc3S5(=O)=O)C4=O)cc2C1=O,p_exp_CO2,-8.838631998
1189,[*]CN1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3cc5c(cc3C)-c3cc(C)c([*])cc3S5(=O)=O)C4=O)cc2C1=O,p_exp_N2,-10.43179828
1190,[*]CN1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3cc5c(cc3C)-c3cc(C)c([*])cc3S5(=O)=O)C4=O)cc2C1=O,p_exp_O2,-9.482804102
1191,[*]COCC([*])O,p_exp_CO2,-11.92081875
1192,[*]COCC([*])O,p_exp_H2,-11.64206515
1193,[*]COCC([*])O,p_exp_He,-11.26121944
1194,[*]COCC([*])O,p_exp_O2,-12.4202164
1195,[*]COC[*],p_exp_CH4,-10.22184875
1196,[*]COC[*],p_exp_CO2,-8.920818754
1197,[*]COC[*],p_exp_H2,-9.744727495
1198,[*]COC[*],p_exp_He,-9.769551079
1199,[*]COC[*],p_exp_N2,-10.60205999
1200,[*]COC[*],p_exp_O2,-10.16749109
1201,[*]CO[*],p_exp_CO2,-10.34678749
1202,[*]CO[*],p_exp_N2,-11.61978876
1203,[*]CO[*],p_exp_O2,-11.04575749
1204,[*]COc1c(Br)cc(C(c2cc(Br)c(OC(=O)c3cccc(C([*])=O)c3)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,p_exp_CH4,-10.22402567
1205,[*]COc1c(Br)cc(C(c2cc(Br)c(OC(=O)c3cccc(C([*])=O)c3)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,p_exp_CO2,-8.448550002
1206,[*]COc1c(Br)cc(C(c2cc(Br)c(OC(=O)c3cccc(C([*])=O)c3)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,p_exp_H2,-8.187086643
1207,[*]COc1c(Br)cc(C(c2cc(Br)c(OC(=O)c3cccc(C([*])=O)c3)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,p_exp_He,-8.178486472
1208,[*]COc1c(Br)cc(C(c2cc(Br)c(OC(=O)c3cccc(C([*])=O)c3)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,p_exp_N2,-9.970616222
1209,[*]COc1c(Br)cc(C(c2cc(Br)c(OC(=O)c3cccc(C([*])=O)c3)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,p_exp_O2,-9.170696227
1210,[*]C[*],p_exp_CH4,-9.278189385
1211,[*]C[*],p_exp_CO2,-8.793174124
1212,[*]C[*],p_exp_He,-9.248720896
1213,[*]C[*],p_exp_N2,-10.05158703
1214,[*]C[*],p_exp_O2,-9.549750892
1215,[*]C[Si]([*])(C)C,p_exp_CH4,-7.886056648
1216,[*]C[Si]([*])(C)C,p_exp_N2,-8.397940009
1217,[*]C[Si]([*])(C)C,p_exp_O2,-8.004364805
1218,[*]Cc1cc(C)c(-n2c(=O)c3cc4c(=O)n(-c5c(C)cc([*])cc5C)c(=O)c4cc3c2=O)c(C)c1,p_exp_CH4,-9.085656843
1219,[*]Cc1cc(C)c(-n2c(=O)c3cc4c(=O)n(-c5c(C)cc([*])cc5C)c(=O)c4cc3c2=O)c(C)c1,p_exp_CO2,-8.010550182
1220,[*]Cc1cc(C)c(-n2c(=O)c3cc4c(=O)n(-c5c(C)cc([*])cc5C)c(=O)c4cc3c2=O)c(C)c1,p_exp_He,-8.060480747
1221,[*]Cc1cc(C)c(-n2c(=O)c3cc4c(=O)n(-c5c(C)cc([*])cc5C)c(=O)c4cc3c2=O)c(C)c1,p_exp_N2,-9.149966742
1222,[*]Cc1cc(C)c(-n2c(=O)c3cc4c(=O)n(-c5c(C)cc([*])cc5C)c(=O)c4cc3c2=O)c(C)c1,p_exp_O2,-8.562249437
1223,[*]Cc1cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)cc3C2=O)c(C)c1,p_exp_CH4,-10.0872467
1224,[*]Cc1cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)cc3C2=O)c(C)c1,p_exp_CO2,-8.649751982
1225,[*]Cc1cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)cc3C2=O)c(C)c1,p_exp_He,-8.49757288
1226,[*]Cc1cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)cc3C2=O)c(C)c1,p_exp_N2,-10.03952922
1227,[*]Cc1cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)cc3C2=O)c(C)c1,p_exp_O2,-9.325138859
1228,[*]Cc1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,p_exp_CH4,-9.838631998
1229,[*]Cc1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,p_exp_CO2,-8.35753548
1230,[*]Cc1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,p_exp_He,-8.128427064
1231,[*]Cc1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,p_exp_N2,-9.671620397
1232,[*]Cc1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)cc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,p_exp_O2,-8.987162775
1233,[*]Cc1cc(C)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_CH4,-10.23882419
1234,[*]Cc1cc(C)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_CO2,-8.823908741
1235,[*]Cc1cc(C)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_H2,-8.462180905
1236,[*]Cc1cc(C)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_He,-8.537602002
1237,[*]Cc1cc(C)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_N2,-10.21395879
1238,[*]Cc1cc(C)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_O2,-9.48148606
1239,[*]Cc1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_CH4,-10.09474395
1240,[*]Cc1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_CO2,-8.774690718
1241,[*]Cc1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_H2,-8.642065153
1242,[*]Cc1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_He,-8.511449283
1243,[*]Cc1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_N2,-9.89279003
1244,[*]Cc1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4c(C)cc([*])cc4C)cc3)cc2)c(C)c1,p_exp_O2,-9.40560745
1245,[*]Cc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,p_exp_CH4,-10.70333481
1246,[*]Cc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,p_exp_CO2,-9.057991947
1247,[*]Cc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,p_exp_He,-8.454692884
1248,[*]Cc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,p_exp_N2,-10.39147397
1249,[*]Cc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,p_exp_O2,-9.600326279
1250,[*]Cc1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc([*])cc5C)C6=O)cc4)cc3C2=O)c(C)c1,p_exp_CH4,-11.67985371
1251,[*]Cc1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc([*])cc5C)C6=O)cc4)cc3C2=O)c(C)c1,p_exp_CO2,-9.779891912
1252,[*]Cc1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc([*])cc5C)C6=O)cc4)cc3C2=O)c(C)c1,p_exp_H2,-9.106238238
1253,[*]Cc1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc([*])cc5C)C6=O)cc4)cc3C2=O)c(C)c1,p_exp_N2,-11.44733178
1254,[*]Cc1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc([*])cc5C)C6=O)cc4)cc3C2=O)c(C)c1,p_exp_O2,-10.44611697
1255,[*]N=P([*])(C)C,p_exp_CO2,-8.53165267
1256,[*]N=P([*])(C)C,p_exp_N2,-9.896196279
1257,[*]N=P([*])(C)C,p_exp_O2,-9.452225295
1258,[*]N=P([*])(C)c1ccccc1,p_exp_CH4,-10.15490196
1259,[*]N=P([*])(C)c1ccccc1,p_exp_CO2,-9.187086643
1260,[*]N=P([*])(C)c1ccccc1,p_exp_N2,-10.22184875
1261,[*]N=P([*])(C)c1ccccc1,p_exp_O2,-9.744727495
1262,[*]N=P([*])(OCC(C)(C)C)OC(C)(C)C,p_exp_CH4,-9.124360063
1263,[*]N=P([*])(OCC(C)(C)C)OC(C)(C)C,p_exp_CO2,-8.312471039
1264,[*]N=P([*])(OCC(C)(C)C)OC(C)(C)C,p_exp_H2,-8.18243463
1265,[*]N=P([*])(OCC(C)(C)C)OC(C)(C)C,p_exp_He,-8.220403509
1266,[*]N=P([*])(OCC(C)(C)C)OC(C)(C)C,p_exp_N2,-9.460923901
1267,[*]N=P([*])(OCC(C)(C)C)OC(C)(C)C,p_exp_O2,-8.812479279
1268,[*]N=P([*])(OCC(C)C)OC(C)C,p_exp_CH4,-8.005682847
1269,[*]N=P([*])(OCC(C)C)OC(C)C,p_exp_CO2,-7.403402904
1270,[*]N=P([*])(OCC(C)C)OC(C)C,p_exp_H2,-7.777283529
1271,[*]N=P([*])(OCC(C)C)OC(C)C,p_exp_He,-8.17327748
1272,[*]N=P([*])(OCC(C)C)OC(C)C,p_exp_N2,-8.498940738
1273,[*]N=P([*])(OCC(C)C)OC(C)C,p_exp_O2,-8.062482108
1274,[*]N=P([*])(OCC(C)CC)OC(C)CC,p_exp_CH4,-8.407823243
1275,[*]N=P([*])(OCC(C)CC)OC(C)CC,p_exp_CO2,-7.752026734
1276,[*]N=P([*])(OCC(C)CC)OC(C)CC,p_exp_H2,-8.022276395
1277,[*]N=P([*])(OCC(C)CC)OC(C)CC,p_exp_He,-7.974694135
1278,[*]N=P([*])(OCC(C)CC)OC(C)CC,p_exp_N2,-8.872895202
1279,[*]N=P([*])(OCC(C)CC)OC(C)CC,p_exp_O2,-8.390405591
1280,[*]N=P([*])(OCC(F)(F)F)OCC(F)(F)F,p_exp_CH4,-8.238824187
1281,[*]N=P([*])(OCC(F)(F)F)OCC(F)(F)F,p_exp_CO2,-7.238072162
1282,[*]N=P([*])(OCC(F)(F)F)OCC(F)(F)F,p_exp_He,-7.571865206
1283,[*]N=P([*])(OCC(F)(F)F)OCC(F)(F)F,p_exp_N2,-8.284832642
1284,[*]N=P([*])(OCC(F)(F)F)OCC(F)(F)F,p_exp_O2,-7.935542011
1285,[*]N=P([*])(OCCC)OCCCC,p_exp_CH4,-7.707743929
1286,[*]N=P([*])(OCCC)OCCCC,p_exp_CO2,-7.189095719
1287,[*]N=P([*])(OCCC)OCCCC,p_exp_H2,-7.769551079
1288,[*]N=P([*])(OCCC)OCCCC,p_exp_He,-8.07211659
1289,[*]N=P([*])(OCCC)OCCCC,p_exp_N2,-8.252588192
1290,[*]N=P([*])(OCCC)OCCCC,p_exp_O2,-7.89279003
1291,[*]N=P([*])(Oc1ccc(Br)cc1)Oc1ccc(Br)cc1,p_exp_CH4,-10.45593196
1292,[*]N=P([*])(Oc1ccc(Br)cc1)Oc1ccc(Br)cc1,p_exp_CO2,-9.387216143
1293,[*]N=P([*])(Oc1ccc(Br)cc1)Oc1ccc(Br)cc1,p_exp_He,-9.236572006
1294,[*]N=P([*])(Oc1ccc(Br)cc1)Oc1ccc(Br)cc1,p_exp_N2,-10.74472749
1295,[*]N=P([*])(Oc1ccc(Br)cc1)Oc1ccc(Br)cc1,p_exp_O2,-10.04095861
1296,[*]N=P([*])(Oc1ccc(C(C)(C)C)cc1)Oc1ccc(C(C)(C)C)cc1,p_exp_CH4,-9.769551079
1297,[*]N=P([*])(Oc1ccc(C(C)(C)C)cc1)Oc1ccc(C(C)(C)C)cc1,p_exp_CO2,-8.769551079
1298,[*]N=P([*])(Oc1ccc(C(C)(C)C)cc1)Oc1ccc(C(C)(C)C)cc1,p_exp_H2,-8.638272164
1299,[*]N=P([*])(Oc1ccc(C(C)(C)C)cc1)Oc1ccc(C(C)(C)C)cc1,p_exp_N2,-9.619788758
1300,[*]N=P([*])(Oc1ccc(C(C)(C)C)cc1)Oc1ccc(C(C)(C)C)cc1,p_exp_O2,-9.086186148
1301,[*]N=P([*])(Oc1ccccc1)Oc1ccccc1,p_exp_CH4,-9.886056648
1302,[*]N=P([*])(Oc1ccccc1)Oc1ccccc1,p_exp_CO2,-8.958607315
1303,[*]N=P([*])(Oc1ccccc1)Oc1ccccc1,p_exp_H2,-9.124938737
1304,[*]N=P([*])(Oc1ccccc1)Oc1ccccc1,p_exp_He,-8.987162775
1305,[*]N=P([*])(Oc1ccccc1)Oc1ccccc1,p_exp_N2,-10.02227639
1306,[*]N=P([*])(Oc1ccccc1)Oc1ccccc1,p_exp_O2,-9.66756154
1307,[*]NC(=O)c1cc(C(c2ccc(C(=O)O)c(C(=O)Nc3cc(Oc4ccc(N)c([*])c4)ccc3N)c2)(C(F)(F)F)C(F)(F)F)ccc1C(=O)O,p_exp_CH4,-11.06048075
1308,[*]NC(=O)c1cc(C(c2ccc(C(=O)O)c(C(=O)Nc3cc(Oc4ccc(N)c([*])c4)ccc3N)c2)(C(F)(F)F)C(F)(F)F)ccc1C(=O)O,p_exp_CO2,-9.432973634
1309,[*]NC(=O)c1cc(C(c2ccc(C(=O)O)c(C(=O)Nc3cc(Oc4ccc(N)c([*])c4)ccc3N)c2)(C(F)(F)F)C(F)(F)F)ccc1C(=O)O,p_exp_He,-8.723538196
1310,[*]NC(=O)c1cc(C(c2ccc(C(=O)O)c(C(=O)Nc3cc(Oc4ccc(N)c([*])c4)ccc3N)c2)(C(F)(F)F)C(F)(F)F)ccc1C(=O)O,p_exp_N2,-10.76955108
1311,[*]NC(=O)c1cc(C(c2ccc(C(=O)O)c(C(=O)Nc3cc(Oc4ccc(N)c([*])c4)ccc3N)c2)(C(F)(F)F)C(F)(F)F)ccc1C(=O)O,p_exp_O2,-10.01322827
1312,[*]NC(=O)c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(C(=O)Nc4c(C)cc(Cc5cc(C)c([*])c(C(C)C)c5)cc4C(C)C)cc3)cc2C(C)(C)C)cc1,p_exp_CH4,-9.91721463
1313,[*]NC(=O)c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(C(=O)Nc4c(C)cc(Cc5cc(C)c([*])c(C(C)C)c5)cc4C(C)C)cc3)cc2C(C)(C)C)cc1,p_exp_CO2,-8.568636236
1314,[*]NC(=O)c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(C(=O)Nc4c(C)cc(Cc5cc(C)c([*])c(C(C)C)c5)cc4C(C)C)cc3)cc2C(C)(C)C)cc1,p_exp_He,-8.30980392
1315,[*]NC(=O)c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(C(=O)Nc4c(C)cc(Cc5cc(C)c([*])c(C(C)C)c5)cc4C(C)C)cc3)cc2C(C)(C)C)cc1,p_exp_N2,-9.928117993
1316,[*]NC(=O)c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(C(=O)Nc4c(C)cc(Cc5cc(C)c([*])c(C(C)C)c5)cc4C(C)C)cc3)cc2C(C)(C)C)cc1,p_exp_O2,-9.189095719
1317,[*]Nc1ccc(C(c2ccc(NC(=O)c3cc(C([*])=O)cc(-c4ccccc4)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_CH4,-10.1079054
1318,[*]Nc1ccc(C(c2ccc(NC(=O)c3cc(C([*])=O)cc(-c4ccccc4)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_CO2,-8.677780705
1319,[*]Nc1ccc(C(c2ccc(NC(=O)c3cc(C([*])=O)cc(-c4ccccc4)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_H2,-8.37675071
1320,[*]Nc1ccc(C(c2ccc(NC(=O)c3cc(C([*])=O)cc(-c4ccccc4)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_He,-8.318758763
1321,[*]Nc1ccc(C(c2ccc(NC(=O)c3cc(C([*])=O)cc(-c4ccccc4)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_N2,-9.920818754
1322,[*]Nc1ccc(C(c2ccc(NC(=O)c3cc(C([*])=O)cc(-c4ccccc4)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_O2,-9.259637311
1323,[*]Nc1ccc(C(c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_CH4,-10.69897
1324,[*]Nc1ccc(C(c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_CO2,-9.045757491
1325,[*]Nc1ccc(C(c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_H2,-8.537602002
1326,[*]Nc1ccc(C(c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_He,-8.455931956
1327,[*]Nc1ccc(C(c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_N2,-10.37675071
1328,[*]Nc1ccc(C(c2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,p_exp_O2,-9.619788758
1329,[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,p_exp_CH4,-10.26121944
1330,[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,p_exp_CO2,-8.815308569
1331,[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,p_exp_He,-8.607303047
1332,[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,p_exp_N2,-10.28650946
1333,[*]Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,p_exp_O2,-9.522878745
1334,[*]Nc1ccc(C2(c3ccc(NC(=O)c4cccc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,p_exp_CH4,-10.89279003
1335,[*]Nc1ccc(C2(c3ccc(NC(=O)c4cccc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,p_exp_CO2,-9.27572413
1336,[*]Nc1ccc(C2(c3ccc(NC(=O)c4cccc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,p_exp_He,-8.801342913
1337,[*]Nc1ccc(C2(c3ccc(NC(=O)c4cccc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,p_exp_N2,-10.70553377
1338,[*]Nc1ccc(C2(c3ccc(NC(=O)c4cccc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,p_exp_O2,-9.920818754
1339,[*]Nc1ccc(Cc2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)cc1,p_exp_CO2,-10.49485002
1340,[*]Nc1ccc(Cc2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)cc1,p_exp_He,-9.374687549
1341,[*]Nc1ccc(Cc2ccc(NC(=O)c3cccc(C([*])=O)c3)cc2)cc1,p_exp_O2,-11.16115091
1342,[*]Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Nc5cccc(N6C(=O)c7ccc(C(=O)Nc8ccc(Oc9ccc(N%10C(=O)c%11ccc(C([*])=O)cc%11C%10=O)cc9)cc8)cc7C6=O)c5)cc4C3=O)cc2)cc1,p_exp_CH4,-11.52287875
1343,[*]Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Nc5cccc(N6C(=O)c7ccc(C(=O)Nc8ccc(Oc9ccc(N%10C(=O)c%11ccc(C([*])=O)cc%11C%10=O)cc9)cc8)cc7C6=O)c5)cc4C3=O)cc2)cc1,p_exp_CO2,-10.08092191
1344,[*]Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Nc5cccc(N6C(=O)c7ccc(C(=O)Nc8ccc(Oc9ccc(N%10C(=O)c%11ccc(C([*])=O)cc%11C%10=O)cc9)cc8)cc7C6=O)c5)cc4C3=O)cc2)cc1,p_exp_H2,-9.35261703
1345,[*]Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Nc5cccc(N6C(=O)c7ccc(C(=O)Nc8ccc(Oc9ccc(N%10C(=O)c%11ccc(C([*])=O)cc%11C%10=O)cc9)cc8)cc7C6=O)c5)cc4C3=O)cc2)cc1,p_exp_He,-9.257274869
1346,[*]Nc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Nc5cccc(N6C(=O)c7ccc(C(=O)Nc8ccc(Oc9ccc(N%10C(=O)c%11ccc(C([*])=O)cc%11C%10=O)cc9)cc8)cc7C6=O)c5)cc4C3=O)cc2)cc1,p_exp_N2,-11.43179828
