,smiles_string,prop,value
288,ClC([*])=C([*])F,Tg,372.9924148
289,[*]COCCOC(=O)C=C[*],Tg,222.997503
290,CCOCCOC(=O)C([*])=C[*],Tg,222.997503
291,[*]C=C[*],Tg,194.98446
292,[*]C=C([*])C1CCCCC1,Tg,362.9944626
293,COC(=O)C([*])=C[*],Tg,280.9959109
294,[*]C=C([*])Cl,Tg,348.0166322
295,[*]C=C([*])c1ccccc1Cl,Tg,392.0125763
296,[*]C=C([*])c1ccc(Cl)cc1,Tg,388.9555744
297,[*]C=C([*])c1ccc(F)cc1,Tg,378.9657838
298,CCCCCCOC([*])=C[*],Tg,208.9777264
299,[*]CC(C)=C([*])c1ccccc1,Tg,408.9780501
300,[*]OCCCCO[*],Tg,190.0203003
301,[*]OCCCCCCCCO[*],Tg,203.001852
302,[*]C=CCCCCCOCCCCCC=C[*],Tg,207.0141349
303,CCCCCCCCOC(=O)C([*])=C[*],Tg,208.017561
304,CCCCCCCOC(=O)C([*])=C[*],Tg,213.0100037
305,FC(F)(F)C(F)(F)C([*])=C[*],Tg,313.9785648
306,[*]C([*])=C(C)C(=O)OCCC(C)(C)C,Tg,317.9801428
307,[*]C=C([*])OC(=O)C(F)(F)F,Tg,319.0068436
308,[*]C([*])=C(Cl)C(=O)OCCCC,Tg,329.9894079
309,FC(F)(F)C(F)(F)C(F)(F)C([*])=C[*],Tg,330.9786651
310,CC(C)CCC([*])=C[*],Tg,259.0001407
311,CCCCc1ccc(C([*])=C[*])cc1,Tg,278.9972997
312,[*]C([*])=CCc1ccccc1,Tg,332.9660852
313,[*]C([*])=Cc1ccccc1,Tg,372.9924148
314,Cc1ccc(C([*])=C[*])cc1,Tg,374.024456
315,CC([*])=C[*],Tg,233.0236497
316,CCCCOC(=O)C([*])=C[*],Tg,218.9777555
317,[*]C([*])=C(F)F,Tg,233.0236497
318,[*]C([*])=C(C)C(=O)OC,Tg,378.0071373
319,[*]C([*])=C(C)C(=O)OCCCl,Tg,365.0059971
320,[*]C([*])=O,Tg,218.0218397
321,*C1COC1[*],Tg,194.98446
322,OCCCCC([*])=C[*],Tg,203.98583
323,[*]C([*])=C(C)C(=O)OCCCCCCCC,Tg,252.9880456
324,CCCCCC([*])=C[*],Tg,219.9885109
325,CC(CCC(=C)[*])OC(C)CCC(=C)[*],Tg,252.9880456
326,FC(=C([*]))C(F)(F)[*],Tg,314.9923453
327,CCCCNC(=O)C([*])=C[*],Tg,319.0068436
328,CC(C)C([*])=C[*],Tg,322.9981241
329,[*]CC(CO)(CCl)C([*])Cl,Tg,264.9720099
330,CC(C)OC([*])=C[*],Tg,270.0225287
331,[*]CCCCOC(=O)C(=C([*]))C,Tg,293.021846
332,[*]C=C([*])C(F)(F)F,Tg,299.9853181
333,[*]C=C([*])CC1CCCC1,Tg,332.9660852
334,[*]C=C([*])CC1CCCCC1,Tg,348.0166322
335,C1([*])CC([*])OCO1,Tg,378.0071373
336,CC(C)OC(=O)C([*])=C[*],Tg,271.0191632
337,[*]COC(=O)C(=C([*]))Cl,Tg,449.9870339
338,[*]CC(=C)C(=O)OC([*])C(C(C(F)(F)F)(F)F)(F)F,Tg,329.9894079
339,C([*])(C)COC(=O)C(=C([*]))C,Tg,393.0067413
340,FC(F)(F)C(c1ccc(cc1)c1nnc(o1)c1ccc(cc1)N1C2=CC=CCC2c2ccc(cc12)[*])(c1ccc(cc1)c1nnc(o1)c1ccc(cc1)n1c2ccccc2c2ccc(cc12)[*])C(F)(F)F,Tg,407.0052394
341,c1ccc(N(c2ccccc2)c2ccc(c3nnc(c4cccc(c5nnc(c6ccc(N(c7ccc([*])cc7)c7ccc([*])cc7)cc6)o5)c4)o3)cc2)cc1,Tg,391.0209261
342,c1ccc(N(c2ccccc2)c2ccc(c3nnc(c4ccccc4c4nnc(c5ccc(N(c6ccc([*])cc6)c6ccc([*])cc6)cc5)o4)o3)cc2)cc1,Tg,371.9632212
343,c1ccc(N(c2ccccc2)c2ccc(c3nnc(c4cc(c5nnc(c6ccc(N(c7ccc([*])cc7)c7ccccc7)cc6)o5)cc(c5nnc(c6ccc(N(c7ccccc7)c7ccc([*])cc7)cc6)o5)c4)o3)cc2)cc1,Tg,440.0479478
344,Cc1cc(C)c(B(c2ccc(c3cccc(c4ccc(B(c5c(C)cc(C)cc5C[*])c5c(C)cc(C)cc5C[*])s4)c3)s2)c2c(C)cc(C)cc2C)c(C)c1,Tg,382.0322269
345,Cc1cc(C)c(B(c2ccc(s2)c2ccc(s2)c2ccc(s2)B(c2c(C)cc(C)cc2C[*])c2c(C)cc(C)cc2C[*])c2c(C)cc(C)cc2C)c(C)c1,Tg,387.9716573
346,Cc1cc(C)c(B(c2ccc(s2)c2ccc(s2)B(c2c(C)cc(C)cc2C[*])c2c(C)cc(C)cc2C[*])c2c(C)cc(C)cc2C)c(C)c1,Tg,380.0143529
347,CC1=CC=C(CC1)N(c1ccc(C)cc1[*])c1ccc(cc1)c1ccc(s1)c1ccc(cc1)N(c1ccc(C)cc1[*])c1ccc(C)cc1,Tg,359.004589
348,CC1=CC=C(CC1)N(c1ccc(C)cc1[*])c1ccc(cc1)c1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(C)cc1[*])c1ccc(C)cc1,Tg,362.9944626
349,c1ccc(cc1)N(c1ccc(cc1)N(c1ccc(cc1)N(c1ccccc1)c1ccc2ccccc2c1[*])c1ccc(cc1)N(c1ccccc1)c1ccc2ccccc2c1[*])c1ccc2ccccc2c1,Tg,383.0010812
350,c1ccc(cc1)N(c1ccc(cc1)N(c1ccc(cc1)N(c1ccccc1)c1ccc([*])c2ccccc12)c1ccc(cc1)N(c1ccccc1)c1ccc([*])c2ccccc12)c1cccc2ccccc12,Tg,386.0112837
351,c1ccc(cc1)n1c2ccccc2c2cc(ccc12)c1ccc2n(c3ccc([*])cc3)c3ccc([*])cc3c2c1,Tg,362.9944626
352,CC([*])n1c2ccccc2c2cc(ccc12)c1ccc2n(CC([*]))c3ccccc3c2c1,Tg,343.0046439
353,Cc1cccc(c1)N(c1ccccc1)c1ccc(cc1)N(c1ccc(cc1)N(c1ccccc1)c1ccc(C)cc1[*])c1ccc(cc1)N(c1ccccc1)c1ccc(C)cc1[*],Tg,348.0166322
354,c1ccc(cc1)c1cccc(c1)N(c1ccccc1)c1ccc(cc1)N(c1ccc(cc1)N(c1ccccc1)c1cccc(c1)c1ccc([*])cc1)c1ccc(cc1)N(c1ccccc1)c1cccc(c1)c1ccc([*])cc1,Tg,363.9988403
355,c1ccc(cc1)N(c1ccc(cc1)c1ccc([*])cc1)c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1cccc(c1)c1ccc([*])cc1,Tg,353.9973411
356,c1ccc(cc1)c1cc(ccc1)c1ccc(cc1)N(c1ccc(cc1)c1cccc(c1)c1ccc([*])cc1)c1ccc(cc1)c1cccc(c1)c1ccc([*])cc1,Tg,353.0205604
357,c1cnc(cc1)N(c1ccc(cc1)c1nc(nc(n1)c1ccc(cc1)N(c1ccc([*])cn1)c1ncccc1)c1ccc(cc1)N(c1ccc([*])cn1)c1ncccc1)c1ccccn1,Tg,394.0034276
358,Cc1ccc(cc1)N(c1ccc(cc1[*])c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1ccc(cc1[*])N(c1ccc(C)cc1)c1cccc(C)c1)c1cc(C)ccc1,Tg,402.9953175
359,Fc1ccc(cc1)N(c1ccccc1)c1cc(cc(c1)N(c1ccccc1)c1ccc(F)cc1[*])N(c1ccccc1)c1ccc(F)cc1[*],Tg,326.9640468
360,Clc1ccc(cc1)N(c1ccccc1)c1cc(cc(c1)N(c1ccccc1)c1ccc(Cl)cc1[*])N(c1ccccc1)c1ccc(Cl)cc1[*],Tg,336.9767986
361,Brc1ccc(cc1)N(c1ccccc1)c1cc(cc(c1[*])N(c1ccccc1)c1ccc(Br)cc1)N(c1ccccc1)c1ccc(Br)cc1[*],Tg,344.9848314
362,c1ccc2c(c1)n(c1ccc(cc1)N(c1ccc(cc1)n1c3ccccc3c3ccc([*])cc13)c1ccc(cc1)n1c3ccccc3c3ccc([*])cc13)c1ccccc21,Tg,422.9606843
363,c1ccc2c(c1)n(c1ccc(cc1[*])c1cc(cc(c1)c1ccc(cc1)n1c3ccccc3c3ccccc13)c1ccc(cc1[*])n1c3ccccc3c3ccccc13)c1ccccc21,Tg,445.0409766
364,c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)c1ccc([*])cc1)c1ccc(cc1)c1ccc(cc1)c1ccc([*])cc1,Tg,405.0419451
365,c1ccc2c(c1)n(c1cc(cc(c1)n1c3ccccc3c3ccc([*])cc13)n1c3ccccc3c3ccc([*])cc13)c1ccccc21,Tg,399.0249024
366,c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)c1ccc([*])cc1)c1ccc(cc1)c1ccc([*])cc1,Tg,360.9940136
367,Cc1cccc(c1[*])N(c1ccccc1)c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1cccc(C)c1[*],Tg,337.9870029
368,c1ccc(N(c2cc(N(c3ccccc3)c3cc([*])cs3)cc(N(c3ccccc3)c3cc([*])cs3)c2)c2cccs2)cc1,Tg,311.0283669
369,c1cc(cs1)N(c1ccccc1)c1cc(cc(c1)N(c1cc([*])sc1)c1ccccc1)N(c1cc([*])sc1)c1ccccc1,Tg,319.0068436
370,c1ccc(cc1[*])N(c1ccccc1)c1ccc(cc1)c1nnc(o1)c1ccc(cc1)c1nnc(o1)c1ccc(cc1)N(c1ccccc1)c1ccc(cc1[*]),Tg,395.0026416
371,s1c(ccc1c1ccc(cc1)N(c1ccccc1)c1ccc2cc(ccc2c1)[*])c1ccc(cc1)N(c1ccccc1)c1ccc2cc(ccc2c1)[*],Tg,363.9988403
372,[*]Cc1ccc(cc1)N(c1ccc(C)cc1)c1ccc(cc1)c1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(C)cc1)c1ccc(C([*]))cc1,Tg,371.0222886
373,CCCCC(CC)CC1(C(CC)CCCC)c2cc(ccc2c2ccc(cc12)c1nnc(o1)c1ccc(cc1[*])N(C)C)c1nnc(o1)c1ccc(cc1[*])N(C)C,Tg,353.0205604
374,CCCCCCCCCC1(CCCCCCCC)c2cc(ccc2c2ccc(cc12)c1nnc(o1)c1ccc(cc1[*])N(C)C)c1nnc(o1)c1ccc(cc1[*])N(C)C,Tg,353.0205604
375,Cn1c2ccc(cc2c2cc(ccc12)N(c1ccccc1)c1cccc2ccc(cc12)[*])N(c1ccccc1)c1cccc2ccc(cc12)[*],Tg,393.0067413
376,Cn1c2ccc(cc2c2cc(ccc12)N(c1ccc(cc1)[*])c1ccc2ccc3cccc4ccc1c2c34)N(c1ccc(cc1)[*])c1ccc2ccc3cccc4ccc1c2c34,Tg,446.9922568
377,Cn1c2ccc(cc2c2cc(ccc12)N(c1ccccc1)c1cccc2ccc(cc12)[*])N(c1ccccc1)c1cccc2ccc(cc12)[*],Tg,396.0043896
378,CC1(C)c2ccccc2c2ccc(cc12)N(c1ccccc1)c1cc2c(cc1)n(c1ccc(cc21)N(c1ccccc1)c1cc2c(cc1[*])c1c(cccc1)C2(C)C)c1ccccc1[*],Tg,405.0419451
379,Cn1c2ccc(cc2c2cc(ccc12)N(c1ccc([*])cc1)c1ccc2ccc3cccc4ccc1c2c34)N(c1ccc([*])cc1)c1cccc2ccccc12,Tg,446.9922568
380,Cc1cc(C)c(B(c2ccc(s2)c2ccc(cc2[*])N(c2ccc3c(c2)c2ccccc2C3(C)C)c2ccc3c4ccccc4C(C)(C)c3c2)c2c(C)cc(C)cc2C)c(C)c1[*],Tg,397.0086781
381,COc1ccc(cc1[*])N(c1cc2c(cc1)n(c1ccc(cc21)N(c1ccc(OC)cc1[*])c1ccc2ccc3c4c(ccc1c24)ccc3)c1ccccc1)c1ccc2ccc3c4c(ccc1c24)ccc3,Tg,456.036916
382,c1ccc(cc1[*])N(c1ccc2n(c3ccccc3)c3ccc(cc3c2c1)N(c1ccccc1[*])c1ccc2ccc3cccc4ccc1c2c34)c1ccc2ccc3cccc4ccc1c2c34,Tg,453.0018754
383,Cc1ccc(cc1[*])N(c1ccc2n(c3ccccc3)c3ccc(cc3c2c1)N(c1ccc(C)cc1[*])c1ccc2ccc3cccc4ccc1c2c34)c1ccc2ccc3cccc4ccc1c2c34,Tg,456.9829533
384,CCN1Cc2ccccc2c2cc(ccc12)c1ccc(s1)c1cc(cc(c1)c1ccc(s1)c1ccc2N(C)Cc3ccccc3c2c1[*])c1ccc(s1)c1ccc2N(C([*])C)Cc3ccccc3c2c1,Tg,416.0063885
385,c1ccc(cc1[*])N(c1ccccc1)c1ccc(cc1[*])N(c1ccccc1)c1cc(cc(c1)N(c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Tg,380.0143529
386,c1ccc(cc1[*])N(c1ccc(cc1[*])c1ccc(cc1)N(c1ccccc1)c1cccc2ccccc12)c1cccc2ccccc12,Tg,367.959483
387,[*]Cc1cccc(c1)N(c1ccccc1)c1nc(nc(n1)N(c1ccccc1)c1cccc(C([*]))c1)N(c1ccccc1)c1cccc(C)c1,Tg,314.9923453
388,[*]Cc1ccccc1N(c1ccccc1)c1nc(nc(n1)N(c1ccccc1)c1ccccc1C)N(c1ccccc1)c1ccccc1C[*],Tg,328.0197551
389,[*]Cc1cccc(c1)N(c1ccccc1)c1cc(cc(c1)N(c1ccccc1)c1cccc(C)c1)N(c1ccccc1)c1cccc(C([*]))c1,Tg,319.9631767
390,[*]Cc1ccccc1N(c1ccccc1)c1cc(cc(c1)N(c1ccccc1)c1ccccc1C)N(c1ccccc1)c1ccccc1C[*],Tg,314.9923453
391,[*]Cc1ccc(cc1)N(c1ccccc1)c1cc(cc(c1)N(c1ccccc1)c1ccc(C)cc1)N(c1ccccc1)c1ccc(C([*]))cc1,Tg,328.0197551
392,[*]Cc1ccc(cc1)N(c1ccc(C)cc1)c1ccc(cc1)c1ccc(s1)B(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C[*],Tg,357.026128
393,[*]Cc1ccccc1N(c1ccccc1)c1ccc(cc1)N(c1ccc(cc1)N(c1ccccc1)c1ccccc1C)c1ccc(cc1)N(c1ccccc1)c1ccccc1C[*],Tg,348.9795674
394,[*]Cc1ccc(cc1)N(c1ccccc1)c1ccc(cc1)N(c1ccc(cc1)N(c1ccccc1)c1ccc(C)cc1)c1ccc(cc1)N(c1ccccc1)c1ccc(C([*]))cc1,Tg,353.0205604
395,c1ccc(cc1[*])N(c1ccccc1)c1ccc(cc1[*])N(c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Tg,361.9928562
396,[*]Cc1cccc(c1)N(c1ccccc1)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)N(c1ccccc1)c1cccc(C)c1)c1ccc(cc1)N(c1ccccc1)c1cccc(C([*]))c1,Tg,378.0071373
397,[*]Cc1ccccc1N(c1ccccc1)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1C)c1ccc(cc1)N(c1ccccc1)c1ccccc1C[*],Tg,382.0322269
398,[*]Cc1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)N(c1ccccc1)c1ccc(C)cc1)c1ccc(cc1)N(c1ccccc1)c1ccc(C[*])cc1,Tg,383.0010812
399,c1ccc(cc1[*])N(c1ccccc1)c1ccc(cc1[*])c1cc(cc(c1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Tg,394.0034276
400,[*]CC(C)(C)c1ccc(cc1)c1ccc(cc1)c1ccc2c3ccc(cc3C3(c4ccccc4c4ccccc34)c2c1)c1ccc(cc1)c1ccc(cc1)C(C)(C)C[*],Tg,467.9505909
401,[*]CCn1c2ccccc2c2cc(ccc12)c1ccc(s1)c1ccc2n(c3ccccc3)c3ccc(cc3c2c1)c1ccc(s1)c1ccc2c(c1)n(CC[*])c1ccccc21,Tg,414.9540426
402,s1c(ccc1c1cc(cc(c1[*])c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccc(cc1[*])N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Tg,398.0155135
403,[*]CC(C)(C)c1ccc(cc1)c1nnc(o1)c1cc(cc(c1)c1nnc(o1)c1ccc(cc1)C(C)(C)C)c1nnc(o1)c1ccc(cc1)C(C)(C)C[*],Tg,410.0152405
404,*CCOC(=O)C(=C)C*,Tg,393.0067413
405,[*]C=C([*])C(=O)OC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,Tg,419.9523347
406,[*]CC1(C2CCC1(C(C2)OC(=O)C=C)C)C[*],Tg,368.9775986
407,[*]CC(C)C(=C)C=C[*],Tg,221.0039317
408,[*]CCCCCCC(C)OC(=O)C=C[*],Tg,227.9817064
409,[*]CCCCCCCC(=C([*]))C([O-])=O,Tg,235.0173906
410,[*]CC(C)CCCC=C[*],Tg,239.0011551
411,BrC(=C([*]))C=C[*],Tg,240.9905429
412,[*]CC(C)COC(=O)C=C[*],Tg,249.0003743
413,[*]C=C([*])C1=CC=CC2=CC=CC=C21,Tg,432.0161676
414,[*]C=C([*])C1=CC2=CC=CC=C2C=C1,Tg,424.0333354
415,[*]C1C(O1)COc1ccc([*])cc1,Tg,314.9923453
416,C1=CC=C(C=C1)C(=C(F)[*])[*],Tg,475.0069894
417,[*]COC(=O)C(=C([*]))C#N,Tg,433.0120677
418,[*]OC([*])C1=C(C=C)C=CC=C1,Tg,433.0120677
419,[*]CSC=C[*],Tg,272.0194762
420,[*]CCCC(=O)OC=C[*],Tg,277.9713268
421,[*]CCCCCCOCC1=CC=C(C=C([*]))C=C1,Tg,277.9713268
422,[*]CCC(CC)COC(=O)C(=C([*]))C,Tg,283.9880071
423,[*]CCCCCCCCOC1=C(C=C([*]))C=CC=C1,Tg,286.0223694
424,CC(C)(C)C(=C([*]))C=C[*],Tg,293.021846
425,[*]CCCOCC1=CC=C(C=C([*]))C=C1,Tg,294.9850457
426,CC(=C([*]))C(=O)OCC(C)(C)C[*],Tg,305.9849035
427,C(CCCCCC(=O)O([*]))CCCCCN[*],Tg,310.0273442
428,[*]C=C([*])CCC1CCCCC1,Tg,312.9680472
429,C(CCCCCN[*])CCCCC(=O)O[*],Tg,314.9923453
430,C(CCCCC(=O)O([*]))CCCCN[*],Tg,316.009399
431,[*]CCCCOC1=CC=C(C=C([*]))C=C1,Tg,319.9631767
432,C(CCCCN([*]))CCCC(=O)O[*],Tg,323.9664224
433,C(CCCC(=O)O([*]))CCCN[*],Tg,323.9664224
434,C(=C(F)[*])(C([*])(F)F)F,Tg,425.0108332
435,C(CCCN([*]))CCC(=O)O[*],Tg,329.9894079
436,[*]CC(C)CCOC1=CC=C(C=C[*])C=C1,Tg,329.9894079
437,[*]C1CCC(=O)N([*])CC1,Tg,334.9654392
438,[*]CCCOC1=CC=C(C=C([*]))C=C1,Tg,343.0046439
439,[*]CC(COC(=O)C(=C([*]))C)O,Tg,348.9795674
440,[*]COCC1=CC=C(C=C([*]))C=C1,Tg,350.0257542
441,[*]CCC(C)C1=CC=C(C=C([*]))C=C1,Tg,359.004589
442,[*]CCOC1=CC=C(C=C([*]))C=C1,Tg,359.004589
443,[*]CC(C)C1=CC=C(C=C([*]))C=C1,Tg,359.997927
444,CC1=C(C=C([*]))C=C(C=C1)C(C)(C)C[*],Tg,359.997927
445,[*]COC1=CC(C)=C(C=C([*]))C=C1,Tg,362.9944626
446,[*]CC1=CC(=CC=C1)C=C[*],Tg,369.9985312
447,FC1=CC(C=C([*]))=C([*])C=C1,Tg,374.024456
448,[*]CCC1=C(C=C([*]))C=CC=C1,Tg,376.0105237
449,[*]CC1=CC(C=C([*]))=CC(C)=C1,Tg,376.9641066
450,[*]C=C([*])C1=NC=CC=C1,Tg,376.9641066
451,FC1=C(C([*])=C([*]))C=CC=C1,Tg,378.0071373
452,[*]C=C([*])C1=CC(=CC=C1)Cl,Tg,362.9944626
453,Fc1c(F)c(F)c(C(=C[*])[*])c(F)c1F,Tg,378.0071373
454,[*]CC1=C(C)C=C(C=C([*]))C=C1,Tg,383.9723926
455,[*]CC1=CC(C=C([*]))=C(F)C=C1,Tg,383.9723926
456,[*]CC1=CC(C)=C(C=C([*]))C=C1,Tg,385.0348147
457,[*]COC(=O)C1=CC=C(C=C([*]))C=C1,Tg,386.0112837
458,[*]CC1=C(Cl)C=CC(C=C([*]))=C1,Tg,386.9902292
459,ClC1=CC(C(=C[*])[*])=C(Cl)C=C1,Tg,393.0067413
460,[*]CC(=C([*]))C#N,Tg,393.0067413
461,[*]CC=CC1=CC=C(C[*])C=C1,Tg,394.0034276
462,Fc1c(Cl)cc([*])c(C(=C[*]))c1,Tg,395.0026416
463,[*]OCC1=CC=CC(C=C([*]))=C1,Tg,398.0155135
464,[*]C=C([*])C1=CC(=C(C=C1)Cl)Cl,Tg,400.9590312
465,[*]CC(C)(C)C1=CC=C(C=C([*]))C=C1,Tg,401.975885
466,ClC1=CC(Cl)=C(C=C([*])[*])C=C1,Tg,405.9756633
467,[*]C=C([*])C1=CC=C(C=C1)C1=CC=CC=C1,Tg,410.9604233
468,[*]CC1=CC=CC=C1C=C[*],Tg,408.9780501
469,[*]OCC1=CC=C(C=C([*]))C=C1,Tg,413.047502
470,[*]C=C([*])C1=CC=NC=C1,Tg,414.9540426
471,[*]CC1=CC(C=C([*]))=C(C)C=C1,Tg,416.0063885
472,[*]C=C([*])C1=CC=C(C=C1)Br,Tg,416.9653822
473,[*]CC1=C(C=C([*]))C=CC(Cl)=C1,Tg,418.022829
474,[*]C=C([*])N1CCCC1=O,Tg,418.022829
475,[*]CCCCOC(=O)CCCCC(=O)OCCCC[*],Tg,205.0217801
476,[*]C1CCCCCOC(=O)CCCCC(=O)OCCCC1[*],Tg,217.0201204
477,[*]C1CCCC(=O)OCCOC(=O)CCC1[*],Tg,227.9817064
478,[*]C1CCC(=O)OCCOC(=O)C1[*],Tg,233.0236497
479,[*]C1CCCC(=O)OCCOC(=O)CCC1[*],Tg,242.9964898
480,[*]C(F)C(F)(F)C(F)(F)C(F)(F)c1ncnc(n1)C(F)(F)C(F)(F)OC(F)(F)[*],Tg,254.9764088
481,[*]C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(c1ncnc(n1)C(F)(F)F)C(F)(F)F)C(F)(F)[*],Tg,260.0159563
482,C1CCCN(CC1)C(=O)C([*])CCCCCCCC(=O)N[*],Tg,312.9680472
483,C1CCCCCN(CCCC1)C(=O)C([*])CCCCCCCC(=O)N[*],Tg,319.0068436
484,[*]CCc1c(C)ccc(C[*])c1,Tg,297.9888403
485,[*]Cc1cc(C[*])c(C)cc1,Tg,328.0197551
486,*CCC=C*,Tg,227.9817064
487,[*]CC1=CC=C(C=C1)C=C[*],Tg,374.024456
488,C1CCCN(CC1)C(=O)C([*])CCCC(=O)N[*],Tg,329.9894079
489,Cc1cc(Br)c(C([*])[*])cc1,Tg,353.0205604
490,Cc1cc(C#N)c(C([*])[*])cc1,Tg,362.9944626
491,FC([*])(F)c1ccc(cc1)C([*])(F)F,Tg,362.9944626
492,Cc1cc(C[*])c(C[*])cc1C,Tg,372.9924148
493,[*]C(F)(F)C1C(F)(F)C(F)C(F)(F)C1(F)[*],Tg,390.0317845
494,Oc1ccc(Oc2ccc(Oc3cc4c(cc3[*])C(=O)N(CCCCCCN3C(=O)c5ccccc5C3=O)C4=O)cc2[*])cc1,Tg,400.9590312
495,[*]Oc1ccc(cc1)C(Cl)(Cl)Cc1ccc(OC(=O)[*])cc1,Tg,430.0312336
496,[*]Oc1ccc(Sc2ccc(OC(=O)[*])cc2)cc1,Tg,387.9716573
497,[*]CC([*])(c1ccc(O)cc1)c1ccc(OC=O)cc1,Tg,402.9953175
498,[*]CCC(C)(c1ccc(O)cc1)c1ccc(OC(=O)[*])cc1,Tg,407.0052394
499,[*]CCCC(C)(c1ccc(O)cc1)c1ccc(OC(=O)[*])cc1,Tg,410.0152405
500,[*]Oc1ccc(Cc2ccc(OC(=O)[*])cc2)cc1,Tg,419.9523347
501,[*]CCCC(c1ccc(O)cc1)c1ccc(OC(=O)[*])cc1,Tg,396.0043896
502,[*]c1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)O[*],Tg,418.9864711
503,[*]CCCC(CCC)(c1ccc(O)cc1)c1ccc(OC(=O)[*])cc1,Tg,421.0173564
504,[*]CC(C)C(c1ccc(O)cc1)c1ccc(OC(=O)[*])cc1,Tg,421.9879017
505,[*]Oc1ccc(cc1)C1(CCCC1)c1ccc(OC(=O)[*])cc1,Tg,440.0479478
506,[*]Oc1ccc(cc1)C1(CCCCC1)c1ccc(OC(=O)[*])cc1,Tg,444.0174108
507,[*]Oc1ccc(cc1)C(c1ccc(OC(=O)[*])cc1)(C(F)(F)F)C(F)(F)F,Tg,448.9520924
508,[*]CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(OC(=O)[*])cc1,Tg,448.9520924
509,[*]C(F)=C([*])c1c(F)c(F)c(F)c(F)c1F,Tg,466.9818486
510,[*]Cc1cc(cc(C)c1O)C(C)(C)c1cc(C)c(OC(=O)[*])c(C)c1,Tg,473.0423244
511,[*]C1=C(O[*])C(C)=C([H])C(C)=C1,Tg,481.9477976
512,[*]c1ccc(Sc2ccc(Oc3cc4c(cc3[*])C(=O)N(C4=O)c3cccc(c3)N3C(=O)c4ccccc4C3=O)cc2)cc1O,Tg,481.9477976
513,[*]Oc1ccc(Oc2ccc(Oc3cc4c(cc3)C(=O)N(C4=O)c3cccc(c3)N3C(=O)c4ccccc4C3=O)cc2)cc1[*],Tg,500.034535
514,[*]C(=O)Oc1ccc(cc1)C1(C2CCC(C2)C1)c1ccc(cc1)O[*],Tg,505.0100257
515,[*]Oc1ccc(cc1)C(=O)c1ccc(Oc2cc3c(cc2)C(=O)N(C3=O)c2cccc(c2)N2C(=O)c3ccccc3C2=O)cc1[*],Tg,512.0354149
516,[*]C(=O)Oc1ccc(cc1)C1(CC2C3CCCC3C1C2)c1ccc(cc1)O[*],Tg,519.9959965
517,[*]Oc1ccc(cc1)c1ccc(Oc2cc3c(cc2)C(=O)N(C3=O)c2cccc(c2)N2C(=O)c3ccccc3C2=O)cc1[*],Tg,519.9959965
518,[*]c1nc2c(cccc2)c(c1)c1ccc(cc1)Oc1ccc(cc1)c1c2c(cccc2)nc(c1)c1ccccc1[*],Tg,541.0034069
519,[*]c1nc2c(cccc2)c(c1c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)c1c2c(cccc2)nc(c1c1ccccc1)c1ccccc1[*],Tg,546.0092498
520,[*]C1Cc2c1cccccnc1c2cc(cc1)Oc1ccc2c(c1)c(c1ccccc1)cc(n2)c1ccccc1[*],Tg,573.0598741
521,[*]C(=O)c1ccc(cc1)C(CCCCCC1C(=O)O1)c1ccc(cc1)C(=O)Oc1ccc(cc1)c1ccc(cc1)O[*],Tg,579.9626158
522,[*]C(=O)c1ccc(cc1)C(CCCCCC1C(=O)O1)c1ccc(cc1)C(=O)Oc1ccc(cc1)C(CCCCCC1C(=O)O1)c1ccc(cc1)O[*],Tg,583.0422138
